training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
299.5521,0.17741461,-7.7622247,0.10267919,1.0,14.914368,-8.91881,129.74684,0.25516984,-27.296207,-91.41276,0.27290028,298.51944,0.12055254,-7.831209,0.119925246,1.0,0.34635282,-27.25586,-87.81209,0.29582417,0.0017794371604919433,366.4862856864929,75000
284.10434,0.14654733,-7.7700815,0.104643464,1.0,14.952518,-6.1395683,116.0552,0.32031444,-27.562717,-91.31416,0.29862005,291.99677,0.1482862,-7.807699,0.11404778,1.0,0.45272475,-27.86668,-87.138245,0.25661126,0.0017824453353881835,375.39851808547974,80000
305.71338,0.17498332,-7.7461805,0.09866811,1.0,11.990221,-11.353766,133.30066,0.5179014,-28.799747,-87.95619,0.23529786,291.16675,0.12414622,-7.83836,0.121712804,1.0,0.49179313,-28.5965,-88.74678,0.30432516,0.0017810449600219726,384.30374789237976,85000
297.95935,0.13530391,-7.755155,0.10091174,1.0,9.587151,-10.098356,119.27629,0.7651291,-27.74014,-88.4424,0.28393418,295.22043,0.16371413,-7.8091207,0.11440314,1.0,0.66458833,-28.482996,-89.79506,0.30200887,0.0017852474212646484,393.2299907207489,90000
302.42404,0.15636937,-7.7509103,0.099850535,1.0,16.537262,-15.198041,143.23135,0.58416635,-28.181147,-89.26054,0.3006754,304.3104,0.1873813,-7.7730274,0.10537984,1.0,0.45636633,-26.93121,-88.27667,0.29213482,0.0017821861743927002,402.1409270763397,95000
297.12994,0.16026902,-7.7416964,0.097547,1.0,7.691361,-9.869079,109.40182,0.43543673,-28.804676,-88.5744,0.27343494,304.601,0.14827685,-7.8222637,0.11768891,1.0,0.6567427,-28.227757,-89.27303,0.23722252,0.0017829524993896485,411.0556945800781,100000
301.58435,0.17774826,-7.7400002,0.09712301,1.0,13.690247,-9.287204,131.80635,0.37857226,-28.366398,-93.088745,0.29031757,286.4032,0.14597607,-7.8125906,0.11527061,1.0,0.6100513,-29.729094,-89.54354,0.26118726,0.04453323359489441,633.7218685150146,105000
302.87772,0.16752078,-7.758458,0.10173747,1.0,4.619693,-13.00027,108.38302,0.46187636,-29.315647,-91.60975,0.2971262,307.24207,0.18117793,-7.8098993,0.11459775,1.0,0.34008047,-28.295416,-91.08749,0.26113468,0.0018054983139038085,642.7493653297424,110000
295.54874,0.1525515,-7.7333746,0.09546664,1.0,19.313786,-8.863393,124.652824,0.31672382,-28.655655,-89.882126,0.28621605,296.00186,0.18047088,-7.802957,0.1128622,1.0,0.30489266,-30.520689,-91.783325,0.28826585,0.0018059138298034667,651.7789397239685,115000
301.07864,0.13692354,-7.745141,0.098408185,1.0,10.347551,-6.139809,101.457436,0.3344245,-30.253845,-91.22862,0.23223916,301.69052,0.13939632,-7.8178368,0.11658217,1.0,0.4306152,-28.099337,-90.75078,0.21951832,0.001829112148284912,660.9245059490204,120000
303.72986,0.14637879,-7.7308846,0.09484405,1.0,12.54199,-13.233282,131.57596,0.42183775,-30.2812,-92.03989,0.25845093,294.5922,0.16577685,-7.8035164,0.11300206,1.0,0.4173028,-27.624592,-88.727905,0.22288603,0.001821372938156128,670.0313754081726,125000
291.53555,0.12052386,-7.7543097,0.10070049,1.0,8.517096,-9.851877,108.62988,0.49752975,-28.962086,-90.21786,0.20856498,284.04095,0.14113548,-7.8017654,0.112564296,1.0,0.4759976,-28.976072,-91.733635,0.28350502,0.0018096417427062989,679.0795903205872,130000
283.55936,0.17549494,-7.736521,0.09625326,1.0,8.000519,-10.793026,107.12562,0.45260713,-28.285225,-92.08026,0.26395065,310.26938,0.18141538,-7.79811,0.11165047,1.0,0.41681397,-27.366333,-89.58222,0.2716916,0.001797843074798584,688.0688109397888,135000
281.6454,0.15191495,-7.741725,0.09755428,1.0,8.201682,-13.492449,126.14594,0.5726185,-29.539824,-90.888596,0.19004385,307.0295,0.15796311,-7.81206,0.11513792,1.0,0.44074196,-28.934937,-92.004654,0.25470543,0.0018018940925598145,697.0782866477966,140000
290.15533,0.10789993,-7.750456,0.099736854,1.0,9.577709,-12.1615925,127.79165,0.44912463,-29.666996,-92.009766,0.22381476,289.88416,0.14908338,-7.799358,0.1119624,1.0,0.35353848,-28.601826,-90.878685,0.2964273,0.0018024417877197266,706.090500831604,145000
299.09528,0.14159107,-7.7148314,0.09083069,1.0,11.727008,-9.684908,133.89566,0.51812375,-28.606411,-91.61223,0.23755814,290.63184,0.14590839,-7.7951326,0.110906124,1.0,0.62046874,-29.37702,-92.02287,0.30761567,0.0017971151351928712,715.0760819911957,150000
292.085,0.13898149,-7.7179675,0.09161486,1.0,5.3274593,-10.321032,107.87335,0.49484885,-28.50769,-91.441185,0.22027478,295.4173,0.13688126,-7.787371,0.1089658,1.0,0.40147436,-30.100822,-92.14027,0.22942135,0.0018084525108337402,724.1183497905731,155000
273.76587,0.14268258,-7.7351813,0.09591821,1.0,10.539721,-8.6788,107.89574,0.43954456,-29.890923,-92.07228,0.26391986,308.11942,0.19643201,-7.8292685,0.119440034,1.0,0.6128658,-30.047707,-92.627556,0.26767945,0.001798142385482788,733.1090676784515,160000
287.02097,0.1765591,-7.7296453,0.09453429,1.0,13.498526,-22.240185,157.2688,0.57897186,-29.206383,-92.57345,0.2996766,278.53247,0.09972224,-7.7956467,0.11103463,1.0,0.39377996,-30.139282,-89.85872,0.18024558,0.0017968810081481934,742.0934789180756,165000
296.43292,0.19835308,-7.7162247,0.09117925,1.0,9.890296,-6.9574113,109.71094,0.5405135,-29.67316,-96.19881,0.30769432,275.60214,0.16624717,-7.8367643,0.12131411,1.0,0.31472164,-29.019918,-91.079346,0.37052256,0.0018108745098114013,751.1478579044342,170000
311.0207,0.16160774,-7.7199864,0.09211961,1.0,12.158588,-8.005608,106.77617,0.32806212,-29.333805,-92.18549,0.26943785,284.52286,0.19809756,-7.782626,0.10777946,1.0,0.30129862,-29.272673,-93.95715,0.37371972,0.0017950983524322509,760.1233551502228,175000
281.42737,0.12601998,-7.728079,0.09414275,1.0,18.985474,-13.648291,131.69102,0.5272575,-30.205532,-94.03494,0.23953965,279.41006,0.13791798,-7.79603,0.1111306,1.0,0.40052184,-30.097591,-93.93897,0.23297387,0.0017969935417175293,769.1083283424377,180000
284.82495,0.15997988,-7.7379107,0.09660064,1.0,11.097936,-16.211834,121.15794,0.5460937,-29.577171,-92.26439,0.21544974,314.74243,0.1864964,-7.804369,0.11321523,1.0,0.67724276,-29.834038,-92.59761,0.3112902,0.001790780782699585,778.062237739563,185000
284.33734,0.1733227,-7.7102804,0.089692995,1.0,8.122066,-22.36834,131.61739,0.48576036,-30.75343,-93.24342,0.29758602,283.0108,0.14087409,-7.8343544,0.12071163,1.0,0.39340922,-30.557518,-94.34851,0.25962168,0.0018106481075286865,787.1154839992523,190000
279.42178,0.13204184,-7.712926,0.09035441,1.0,12.033571,-12.531719,114.57956,0.4130022,-29.768188,-94.88892,0.2569518,290.53546,0.18158881,-7.8286257,0.11927937,1.0,0.30281633,-27.903889,-91.671936,0.26313716,0.0018116327285766602,796.1736531257629,195000
285.58734,0.13955858,-7.7276926,0.09404619,1.0,17.26606,-20.75101,140.67676,0.34659046,-31.308582,-94.782394,0.25619745,281.82758,0.13921267,-7.800463,0.11223869,1.0,0.45003697,-29.557728,-93.5439,0.24867493,0.0017977258682250977,805.1622893810272,200000
282.00555,0.14506063,-7.7226753,0.09279174,1.0,18.228693,-13.612417,129.3772,0.46770483,-29.229786,-92.98541,0.26198608,289.96994,0.11219798,-7.791332,0.109955944,1.0,0.40402687,-29.35759,-93.41575,0.3990723,0.04231664638519287,1016.7455263137817,205000
293.5594,0.17626181,-7.7326255,0.09527926,1.0,18.766396,-15.994028,136.75612,0.42714015,-30.12481,-92.37807,0.26950723,291.00122,0.14944181,-7.8085957,0.11427185,1.0,0.44526944,-30.78897,-93.80896,0.23732077,0.0018157212257385255,1025.824138879776,210000
284.37646,0.12809515,-7.7159796,0.09111791,1.0,5.1057467,-6.887098,105.96907,0.4791624,-31.104822,-94.90709,0.24844308,287.2339,0.14292935,-7.824848,0.11833511,1.0,0.51007843,-30.420395,-91.75166,0.37333173,0.001809712553024292,1034.8727068901062,215000
295.38168,0.18374181,-7.733823,0.0955787,1.0,7.6387424,-9.114178,109.24399,0.3372008,-30.042658,-94.572556,0.24932158,305.58606,0.19753203,-7.7791033,0.10689879,1.0,0.75742304,-29.437134,-93.2881,0.2576933,0.0018050053119659424,1043.897738456726,220000
